scenario,metric,direction_better,n_paired_replications,fixed_mean,smart_mean,beneficial_difference,beneficial_difference_ci95_low,beneficial_difference_ci95_high,beneficial_change_pct_vs_fixed,paired_sign_flip_p,paired_difference_shapiro_p,unit
event_heavy,overflow_bin_hours_post_warmup,lower,2,23.502709027777836,1.7213333333333443,21.781375694444492,-2.9533959965691032,46.51614738545808,92.67602159691931,0.4988,,bin-hours
event_heavy,overflow_spilled_kg_post_warmup,lower,2,116.46151654214862,2.360010636768017,114.1015059053806,-23.369363651993837,251.57237546275505,97.97357040605435,0.4992,,kg
event_heavy,distance_km_post_warmup,lower,2,592.5419999999997,848.7984999999999,-256.25650000000013,-1066.956833884524,554.4438338845239,-43.246976585626044,0.49995,,km
event_heavy,travel_time_hours_post_warmup,lower,2,21.251100000000005,25.780964583333358,-4.529864583333351,-11.746150616918142,2.686421450251439,-21.315906392296636,0.4937,,hours
event_heavy,service_time_hours_post_warmup,lower,2,52.799999999999855,41.66666666666656,11.133333333333294,-11.73783519178107,34.004501858447654,21.08585858585857,0.49825,,hours
event_heavy,depot_unloading_time_hours_post_warmup,lower,2,5.999999999999998,11.500000000000004,-5.500000000000004,-16.088503946812267,5.088503946812259,-91.66666666666677,0.50485,,hours
event_heavy,turnaround_time_hours_post_warmup,lower,2,0.0,0.0,0.0,0.0,0.0,,1.0,,hours
event_heavy,idling_time_hours_post_warmup,lower,2,58.799999999999855,53.16666666666656,5.633333333333294,-27.82633913859335,39.093005805259935,9.580498866213109,0.50415,,hours
event_heavy,collection_trips_post_warmup,lower,2,18.0,34.5,-16.5,-48.26551184043673,15.265511840436734,-91.66666666666667,0.49525,,count
event_heavy,collection_stops_post_warmup,lower,2,396.0,312.5,83.5,-88.03376393835839,255.0337639383584,21.085858585858585,0.49385,,count
event_heavy,wasted_pickups_post_warmup,lower,2,211.5,46.5,165.0,-38.299275778795106,368.2992757787951,78.01418439716312,0.4942,,count
event_heavy,base_driving_fuel_l_post_warmup,lower,2,266.6438999999999,381.9593249999999,-115.31542499999998,-480.1305752480357,249.4997252480358,-43.246976585626,0.4976,,litres
event_heavy,traffic_fuel_penalty_l_post_warmup,lower,2,47.323845,31.7225025,15.601342499999998,-110.92310533935941,142.1257903393594,32.96719127534966,0.49385,,litres
event_heavy,payload_fuel_penalty_l_post_warmup,lower,2,14.052220177126934,11.013225850978273,3.0389943261486607,-5.142284079652283,11.220272731949605,21.626435451782132,0.5006,,litres
event_heavy,driving_fuel_l_post_warmup,lower,2,328.0199651771269,424.6950533509782,-96.67508817385132,-326.78451217672676,133.43433582902412,-29.47231828454342,0.49755,,litres
event_heavy,collection_idle_fuel_l_post_warmup,lower,2,158.40000000000117,125.0000000000007,33.400000000000475,-35.213505575343845,102.0135055753448,21.085858585858727,0.4975,,litres
event_heavy,depot_idle_fuel_l_post_warmup,lower,2,18.0,34.5,-16.5,-48.26551184043673,15.265511840436734,-91.66666666666667,0.50155,,litres
event_heavy,fuel_l_post_warmup,lower,2,504.419965177128,584.1950533509789,-79.77508817385083,-410.26352959250755,250.71335324480586,-15.81521225985527,0.49955,,litres
event_heavy,co2_kg_post_warmup,lower,2,1351.8455066747033,1565.6427429806236,-213.79723630592036,-1099.5062593079206,671.91178669608,-15.815212259855278,0.49815,,kg
event_heavy,collected_kg_post_warmup,higher,2,97579.03446039865,97853.10735886394,274.072898465296,-4339.018829126126,4887.164626056718,0.280872730480363,1.0,,kg
event_heavy,mean_fill_at_collection_pct_post_warmup,higher,2,49.89641106452635,63.633869122097096,13.737458057570745,-14.473714834099404,41.94863094924089,27.531956235901173,0.4959,,%
event_heavy,truck_utilization_pct_post_warmup,higher,2,60.23397188913496,31.594371390139965,-28.639600498995,-74.43564421262208,17.156443214632077,-47.547255478533415,0.49695,,%
event_heavy,unserved_required_bins_post_warmup,lower,2,0.0,0.5,-0.5,-6.853102368087347,5.853102368087347,,1.0,,count
event_heavy,inspection_events_post_warmup,lower,2,30.5,370.5,-340.0,-1280.2591504769275,600.2591504769274,-1114.7540983606557,0.5024,,count
event_heavy,routing_fallbacks_post_warmup,lower,2,0.0,0.0,0.0,0.0,0.0,,1.0,,count
event_heavy,uncollected_kg_at_horizon,lower,2,8385.607190742408,7273.656529117641,1111.9506616247668,-15459.713693740723,17683.615016990258,13.26022834520969,1.0,,kg
event_heavy,unfinished_trip_count,lower,2,0.0,0.0,0.0,0.0,0.0,,1.0,,count
gradual_upward_trend,overflow_incidents,lower,2,5.5,1.5,4.0,-21.41240947234939,29.41240947234939,72.72727272727273,0.502,,count
gradual_upward_trend,overflow_bin_hours,lower,2,29.9213347222224,6.086681250000037,23.834653472222364,3.4437272878547773,44.22557965658995,79.65772146695215,0.49625,,bin-hours
gradual_upward_trend,overflow_spilled_kg,lower,2,149.7048188871138,32.0459730438673,117.65884584324647,-563.5840039553901,798.9016956418831,78.59389344839202,0.49895,,kg
gradual_upward_trend,distance_km,lower,2,594.5319999999997,962.3499999999995,-367.8179999999998,-1485.6082430507618,749.9722430507622,-61.86681288812041,0.50095,,km
gradual_upward_trend,travel_time_hours,lower,2,21.309788888888892,28.572811805555563,-7.263022916666671,-33.02364416506023,18.497598331726895,-34.08303552201624,0.4946,,hours
gradual_upward_trend,service_time_hours,lower,2,52.799999999999855,45.13333333333321,7.666666666666639,-6.733698700997962,22.06703203433124,14.520202020202008,0.4991,,hours
gradual_upward_trend,depot_unloading_time_hours,lower,2,6.166666666666664,13.166666666666671,-7.000000000000007,-28.177007893624527,14.177007893624513,-113.51351351351367,0.4944,,hours
gradual_upward_trend,turnaround_time_hours,lower,2,0.08333333333333333,0.0,0.08333333333333333,-0.9755170613478911,1.1421837280145577,99.99999999999999,1.0,,hours
gradual_upward_trend,idling_time_hours,lower,2,58.96666666666652,58.29999999999989,0.6666666666666288,-34.910706594622475,36.24403992795573,1.1305822498586158,1.0,,hours
