scenario,policy,replication,demand_regime,overflow_incidents,overflow_bin_hours,overflow_spilled_kg,distance_km,travel_time_hours,service_time_hours,depot_unloading_time_hours,turnaround_time_hours,idling_time_hours,collection_trips,collection_stops,wasted_pickups,collected_kg,mean_fill_at_collection_pct,truck_utilization_pct,unserved_required_bins,inspection_events,base_driving_fuel_l,traffic_fuel_penalty_l,payload_fuel_penalty_l,driving_fuel_l,collection_idle_fuel_l,depot_idle_fuel_l,fuel_l,co2_kg,routing_fallbacks,forecast_driven_dispatches,capacity_constrained_decisions,dispatch_limit_blocks,sensor_uncertainty_decisions
high_demand_seasonal,smart,0,normal,0.0,1.0,4.673333826493149,533.9839999999998,15.820784722222225,33.99999999999992,5.666666666666665,0.5,39.666666666666586,17.0,254.0,32.0,91656.09905287273,66.8242191986532,59.905947093380874,1.0,70.0,240.29280000000006,17.89645500000001,11.835511156132313,270.0247661561324,102.00000000000037,17.0,389.0247661561327,1042.5863732984358,0.0,14.0,0.0,1.0,47.0
high_demand_seasonal,smart,0,surge,1.0,1.0,11.574920746802604,110.96799999999999,3.231054166666666,5.600000000000004,1.0,0.0,6.600000000000004,3.0,42.0,10.0,14890.324257334945,65.65398702528634,55.14934910124054,0.0,12.0,49.9356,3.2608800000000002,2.169194067358535,55.36567406735853,16.800000000000004,3.0,75.16567406735854,201.44400650052089,0.0,3.0,0.0,0.0,6.0
event_heavy,fixed,0,quiet,0.0,0.0,0.0,223.32700000000006,7.36452638888889,19.59999999999997,2.6666666666666665,0.6666666666666666,22.266666666666637,8.0,147.0,61.0,42497.22073827172,53.53643328076559,59.02391769204405,0.0,8.0,100.49715000000002,14.813550000000001,5.571231483323559,120.88193148332358,58.799999999999855,8.0,187.68193148332344,502.98757637530684,0.0,0.0,0.0,0.0,3.0
event_heavy,fixed,0,normal,2.0,4.0,17.27363644010245,167.22599999999997,5.279886111111111,15.066666666666652,1.6666666666666665,0.16666666666666666,16.73333333333332,5.0,113.0,38.0,36392.91532754634,59.640962516464015,80.8731451723252,0.0,3.0,75.2517,10.020915000000002,4.2170876454489985,89.489702645449,45.1999999999999,5.0,139.6897026454489,374.3684030898031,0.0,0.0,0.0,0.0,2.0
event_heavy,fixed,0,surge,1.0,6.0,20.103684670112443,67.207,2.039665277777778,4.933333333333335,0.6666666666666666,0.16666666666666666,5.600000000000002,2.0,37.0,3.0,14207.055960411399,71.10638618824522,78.92808866895221,0.0,2.0,30.243149999999993,3.414420000000001,2.2632391791739064,35.9208091791739,14.800000000000008,2.0,52.72080917917391,141.2917686001861,0.0,0.0,0.0,0.0,1.0
event_heavy,smart,0,quiet,0.0,0.0,0.0,198.59499999999997,5.869081944444444,10.8,2.6666666666666665,0.3333333333333333,13.466666666666667,7.0,81.0,5.0,28955.691895061827,66.19956994755792,45.96141570644735,0.0,59.0,89.36775000000002,8.304569999999998,4.367395312033045,102.03971531203305,32.39999999999995,8.0,142.439715312033,381.73843703624846,0.0,5.0,0.0,0.0,34.0
event_heavy,smart,0,normal,0.0,0.0,0.0,410.68600000000004,11.627419444444453,21.199999999999964,4.333333333333333,0.3333333333333333,25.533333333333296,14.0,159.0,12.0,57100.73970358594,66.50447205169569,45.318047383798366,0.0,71.0,184.80870000000007,10.896570000000004,6.219845438089318,201.9251154380894,63.59999999999984,13.0,278.52511543808924,746.4473093740792,0.0,12.0,0.0,1.0,47.0
event_heavy,smart,0,surge,0.0,0.0,0.0,42.962999999999994,1.1222833333333333,3.733333333333333,0.3333333333333333,0.0,4.066666666666666,1.0,27.0,2.0,8784.42709411378,60.24984289515625,97.6047454901531,1.0,12.0,19.33335,0.17815500000000012,1.3243473454478902,20.83585234544789,11.200000000000005,1.0,33.03585234544789,88.53608428580036,0.0,1.0,0.0,0.0,6.0
persistent_multi_day_surge,fixed,0,quiet,0.0,11.0,32.003780426952744,225.293,7.670930555555555,17.199999999999978,2.6666666666666665,0.8333333333333333,19.866666666666646,9.0,129.0,21.0,42320.93062452076,60.75356104582366,52.24806249940835,0.0,8.0,101.38185000000003,16.788217500000005,5.145082849411349,123.31515034941138,51.59999999999988,8.0,182.91515034941125,490.2126029364222,0.0,0.0,0.0,0.0,3.0
persistent_multi_day_surge,fixed,0,normal,1.0,96.0,427.6243878598816,155.22299999999998,4.8497111111111115,13.59999999999999,1.6666666666666665,0.16666666666666666,15.266666666666657,4.0,101.0,14.0,35657.29472062962,65.37824481230219,99.04804089063784,1.0,3.0,69.85035,8.2098,4.2834756734541575,82.34362567345417,40.79999999999992,5.0,128.1436256734541,343.424916804857,0.0,0.0,0.0,0.0,2.0
persistent_multi_day_surge,fixed,0,surge,34.0,527.0,5287.035230173887,115.67399999999998,3.6413208333333325,8.666666666666675,1.3333333333333333,0.3333333333333333,10.000000000000009,4.0,65.0,0.0,31569.35672031662,89.94118723736929,87.69265755643505,1.0,2.0,52.05329999999999,6.765345000000001,3.8899474379378645,62.70859243793786,25.99999999999997,4.0,92.70859243793782,248.4590277336734,0.0,0.0,1.0,0.0,1.0
persistent_multi_day_surge,smart,0,quiet,0.0,0.0,0.0,149.317,4.109926388888888,10.26666666666667,2.333333333333333,0.16666666666666666,12.600000000000001,5.0,77.0,14.0,23306.75676527519,56.05280607329293,51.79279281172264,0.0,32.0,67.19265,1.9130175,2.8020293652340316,71.90769686523403,30.799999999999955,7.0,109.70769686523398,294.0166275988271,0.0,4.0,0.0,3.0,20.0
persistent_multi_day_surge,smart,0,normal,0.0,0.0,0.0,341.1059999999999,10.007008333333333,18.533333333333307,2.333333333333333,0.0,20.86666666666664,10.0,139.0,15.0,48767.74672727048,64.9716849550633,54.18638525252276,0.0,66.0,153.49770000000004,7.0418925,6.837756365656774,167.3773488656568,55.599999999999866,7.0,229.97734886565667,616.33929495996,0.0,10.0,0.0,2.0,43.0
persistent_multi_day_surge,smart,0,surge,0.0,0.0,0.0,273.899,7.29585972222222,16.39999999999998,3.666666666666667,0.6666666666666666,20.06666666666665,10.0,123.0,5.0,47703.83844961346,71.8214972141124,53.004264944014956,0.0,27.0,123.25455000000002,3.2436900000000004,5.234064679150117,131.73230467915013,49.19999999999989,11.0,191.93230467915004,514.3785765401221,0.0,6.0,0.0,6.0,16.0
localized_surge,fixed,0,quiet,3.0,30.0,160.02614143974074,226.95000000000002,7.533431944444444,20.399999999999967,2.6666666666666665,0.6666666666666666,23.066666666666634,8.0,153.0,46.0,47423.07885548956,57.39903032617959,65.86538729929107,0.0,8.0,102.12750000000003,14.913045000000007,5.775202727625535,122.81574772762558,61.19999999999985,8.0,192.0157477276254,514.6022039100361,0.0,0.0,0.0,0.0,3.0
localized_surge,fixed,0,normal,4.0,67.0,502.6227617447605,207.348,6.470563888888891,13.99999999999999,2.333333333333333,0.5,16.33333333333332,7.0,105.0,14.0,36132.13044711035,63.725097790318074,57.35258801128627,0.0,3.0,93.3066,12.905752500000002,4.685420653174622,110.89777315317463,41.999999999999915,7.0,159.89777315317454,428.5260320505078,0.0,0.0,0.0,0.0,2.0
localized_surge,fixed,0,surge,7.0,116.0,1425.1538518345942,58.28799999999999,1.877776388888889,5.200000000000003,0.6666666666666666,0.16666666666666666,5.86666666666667,2.0,39.0,0.0,17244.93708678111,81.88479148519049,95.80520603767283,0.0,2.0,26.229599999999998,3.414420000000001,1.9023983786870489,31.546418378687047,15.600000000000009,2.0,49.14641837868706,131.7124012548813,0.0,0.0,0.0,0.0,1.0
localized_surge,smart,0,quiet,0.0,0.0,0.0,204.044,5.453706944444443,13.199999999999992,2.6666666666666665,0.16666666666666666,15.866666666666658,6.0,99.0,24.0,30590.62974078642,57.22152963110069,56.649314334789665,0.0,51.0,91.81980000000001,1.4061150000000002,3.879093570051855,97.10500857005187,39.59999999999992,8.0,144.7050085700518,387.80942296773884,0.0,5.0,0.0,3.0,31.0
localized_surge,smart,0,normal,0.0,0.0,0.0,415.988,12.125666666666659,22.266666666666627,3.666666666666667,0.16666666666666666,25.933333333333294,14.0,167.0,21.0,57751.553852989484,64.04031254489855,45.834566549991656,0.0,68.0,187.19460000000007,12.864487500000001,7.161687465703996,207.22077496570407,66.79999999999987,11.0,285.02077496570394,763.8556769080866,0.0,13.0,0.0,4.0,45.0
localized_surge,smart,0,surge,1.0,6.0,29.81228154590906,95.31299999999999,2.516855555555555,7.200000000000009,1.3333333333333333,0.16666666666666666,8.533333333333342,3.0,54.0,10.0,20578.512385277183,70.57103012783675,76.21671253806363,0.0,8.0,42.89085,0.442755,2.574761108565878,45.90836610856588,21.599999999999987,4.0,71.50836610856587,191.64242117095654,0.0,2.0,0.0,2.0,4.0
gradual_upward_trend,fixed,0,quiet,0.0,0.0,0.0,240.131,7.92228611111111,19.999999999999968,2.6666666666666665,0.6666666666666666,22.666666666666636,8.0,150.0,43.0,46297.4911164839,57.15739644010356,64.30207099511652,0.0,8.0,108.05895000000004,16.413457500000003,5.938258888130295,130.41066638813035,59.99999999999985,8.0,198.4106663881302,531.740585920189,0.0,0.0,0.0,0.0,3.0
gradual_upward_trend,fixed,0,normal,0.0,0.0,0.0,191.58100000000005,6.081994444444443,14.399999999999988,2.333333333333333,0.5,16.73333333333332,7.0,108.0,12.0,37908.823887214916,65.00141270098581,60.17273632891256,0.0,3.0,86.21145,11.148817500000003,4.467273634233895,101.8275411342339,43.19999999999991,7.0,152.02754113423381,407.43381023974666,0.0,0.0,0.0,0.0,2.0
gradual_upward_trend,fixed,0,surge,2.0,12.0,70.46648635101883,59.17999999999999,1.9100819444444443,5.200000000000003,0.6666666666666666,0.16666666666666666,5.86666666666667,2.0,39.0,0.0,17200.149986249773,81.67212719016986,95.55638881249874,0.0,2.0,26.631,3.414420000000001,1.8752431216700753,31.920663121670074,15.600000000000009,2.0,49.52066312167008,132.71537716607583,0.0,0.0,0.0,0.0,1.0
gradual_upward_trend,smart,0,quiet,0.0,0.0,0.0,199.92599999999996,5.53753611111111,14.266666666666655,1.9999999999999998,0.16666666666666666,16.266666666666655,6.0,107.0,19.0,33814.00298151047,58.5219850839572,62.618524039834206,0.0,49.0,89.96670000000005,4.164885,4.7022935484442225,98.83387854844426,42.79999999999991,6.0,147.63387854844416,395.6587945098304,0.0,5.0,0.0,4.0,30.0
gradual_upward_trend,smart,0,normal,0.0,0.0,0.0,355.515,9.888459722222223,19.733333333333302,4.0,0.5,23.733333333333302,12.0,148.0,11.0,55169.6618719162,69.03110844834366,51.08302025177426,0.0,67.0,159.98175,8.977770000000001,7.041476576639559,176.00099657663955,59.199999999999854,12.0,247.2009965766394,662.4986708253937,0.0,9.0,0.0,1.0,46.0
gradual_upward_trend,smart,0,surge,2.0,6.0,34.01655197191292,108.526,2.9818347222222226,5.46666666666667,1.3333333333333333,0.16666666666666666,6.800000000000003,4.0,41.0,7.0,15472.360379474692,69.88419322255959,42.978778831874145,0.0,11.0,48.83669999999999,1.7361675,1.6697079614635806,52.242575461463574,16.400000000000006,4.0,72.64257546146358,194.68210223672241,0.0,3.0,0.0,0.0,5.0
abrupt_behavior_change,fixed,0,quiet,9.0,63.0,300.3318731743958,238.943,7.811113888888888,20.1333333333333,2.6666666666666665,0.6666666666666666,22.79999999999997,8.0,151.0,42.0,52646.03229084892,64.56467045725893,73.11948929284573,0.0,8.0,107.52435000000003,15.806115000000005,6.465547359010353,129.79601235901038,60.39999999999985,8.0,198.19601235901024,531.1653131221475,0.0,0.0,0.0,0.0,3.0
abrupt_behavior_change,fixed,0,normal,29.0,336.0,1931.1809854417834,195.103,6.140430555555555,14.266666666666655,2.333333333333333,0.5,16.599999999999987,7.0,107.0,6.0,46324.245320323615,80.17349484306614,73.5305481274978,0.0,3.0,87.79635,11.214877500000004,5.782365140122677,104.79359264012268,42.79999999999991,7.0,154.5935926401226,414.3108282755286,0.0,0.0,0.0,0.0,2.0
abrupt_behavior_change,fixed,0,surge,33.0,432.0,3736.1315340520387,62.696,1.9665722222222224,5.066666666666669,0.6666666666666666,0.16666666666666666,5.733333333333336,2.0,38.0,0.0,19206.669051006156,93.5997517105563,106.7037169500342,1.0,2.0,28.2132,3.350925000000001,2.2879221665737024,33.852047166573705,15.200000000000008,2.0,51.052047166573715,136.81948640641755,0.0,0.0,1.0,0.0,1.0
abrupt_behavior_change,smart,0,quiet,0.0,0.0,0.0,268.106,7.434416666666668,15.999999999999982,2.6666666666666665,0.16666666666666666,18.66666666666665,8.0,120.0,23.0,38428.245532330235,59.30284804371949,53.37256323934754,0.0,51.0,120.64770000000004,5.2221375000000005,5.1907377103894925,131.06057521038954,47.99999999999989,8.0,187.06057521038943,501.3223415638437,0.0,7.0,0.0,3.0,31.0
abrupt_behavior_change,smart,0,normal,0.0,0.0,0.0,436.28500000000014,12.16457916666666,23.466666666666622,4.666666666666666,0.0,28.13333333333329,13.0,176.0,29.0,61408.702587565815,64.61353386738826,52.48607058766309,0.0,65.0,196.32825000000005,7.889782500000001,8.41929249551095,212.637324995511,70.39999999999992,14.0,297.0373249955109,796.0600309879693,0.0,13.0,0.0,5.0,43.0
abrupt_behavior_change,smart,0,surge,1.0,2.0,5.343678854032191,135.213,3.4754722222222214,8.800000000000008,1.3333333333333333,0.3333333333333333,10.133333333333342,5.0,66.0,3.0,26067.349799980413,73.14071212115714,57.92744399995647,0.0,8.0,60.84585,0.0,2.6753164674879555,63.52116646748795,26.39999999999997,4.0,93.92116646748792,251.70872613286764,0.0,3.0,0.0,3.0,4.0
traffic_disruption,fixed,0,quiet,0.0,5.0,17.77513421673018,236.793,10.61930625,18.66666666666664,2.6666666666666665,0.6666666666666666,21.333333333333307,8.0,140.0,51.0,41427.523962268155,54.79831211940232,57.53822772537244,0.0,8.0,106.55685000000003,58.69876275000003,7.362972381205608,172.61858513120566,55.999999999999865,8.0,236.61858513120552,634.1378081516308,0.0,0.0,0.0,0.0,3.0
traffic_disruption,fixed,0,normal,1.0,44.0,241.18100201619916,179.699,7.586788124999999,15.733333333333317,1.9999999999999998,0.3333333333333333,17.733333333333317,6.0,117.0,20.0,38949.5172463357,61.64849200116449,72.12873564136241,1.0,3.0,80.86455,41.086032750000015,6.296305434675424,128.24688818467544,47.199999999999896,6.0,181.44688818467534,486.27766033493,0.0,0.0,0.0,0.0,2.0
traffic_disruption,fixed,0,surge,1.0,11.0,55.59615631091435,59.67499999999999,2.52132,5.200000000000003,0.6666666666666666,0.16666666666666666,5.86666666666667,2.0,39.0,0.0,16351.222188201788,77.64113099810916,90.8401232677877,0.0,2.0,26.853749999999998,13.217861250000006,2.520742434667734,42.592353684667735,15.600000000000009,2.0,60.192353684667744,161.31550787490957,0.0,0.0,0.0,0.0,1.0
traffic_disruption,smart,0,quiet,0.0,0.0,0.0,227.369,8.579863125,14.399999999999988,1.9999999999999998,0.16666666666666666,16.399999999999988,7.0,108.0,32.0,33467.60072963695,57.38614665575605,53.12317576132849,0.0,51.0,102.31605000000002,40.53061912500001,5.760971977596876,148.60764110259692,43.19999999999991,6.0,197.80764110259682,530.1244781549595,0.0,6.0,0.0,3.0,31.0
traffic_disruption,smart,0,normal,0.0,0.0,0.0,396.76500000000004,14.714377500000007,21.599999999999962,4.666666666666666,0.16666666666666666,26.26666666666663,13.0,162.0,24.0,57416.27889671249,65.63360642056762,49.07374264676281,0.0,69.0,178.54425000000012,71.01158625000001,9.57188144487884,259.127717694879,64.79999999999984,14.0,337.9277176948788,905.6462834222752,0.0,12.0,0.0,2.0,46.0
traffic_disruption,smart,0,surge,0.0,0.0,0.0,41.86200000000001,1.3649625000000003,2.2666666666666666,0.6666666666666666,0.16666666666666666,2.933333333333333,2.0,17.0,1.0,6014.6713461687195,65.51929570989891,33.41484081204844,0.0,7.0,18.8379,6.5932650000000015,0.40060891156848283,25.831773911568487,6.800000000000002,2.0,34.63177391156849,92.81315408300355,0.0,1.0,0.0,2.0,4.0
sensor_failure,fixed,0,quiet,0.0,0.0,0.0,238.364,7.976852777777778,19.19999999999997,2.6666666666666665,0.6666666666666666,21.86666666666664,8.0,144.0,50.0,42996.87192025248,55.294331173164174,59.71787766701733,0.0,58.0,107.26380000000003,16.853107500000004,5.463581518597964,129.580489018598,57.59999999999986,8.0,195.18048901859785,523.0837105698423,0.0,0.0,0.0,0.0,4.0
sensor_failure,fixed,0,normal,0.0,0.0,0.0,177.744,5.615747222222222,15.199999999999985,1.9999999999999998,0.3333333333333333,17.199999999999985,6.0,114.0,22.0,37474.257880047444,60.87436302801727,69.39677385193971,0.0,45.0,79.98479999999999,9.995400000000004,4.692742119407367,94.67294211940737,45.5999999999999,6.0,146.27294211940728,392.0114848800115,0.0,0.0,0.0,0.0,4.0
sensor_failure,fixed,0,surge,1.0,3.0,24.247405007928023,59.17999999999999,1.9100819444444443,5.200000000000003,0.6666666666666666,0.16666666666666666,5.86666666666667,2.0,39.0,0.0,16509.674775179657,78.39351745099552,91.72041541766477,0.0,16.0,26.631,3.414420000000001,1.7988286329745158,31.844248632974516,15.600000000000009,2.0,49.44424863297452,132.51058633637172,0.0,0.0,0.0,0.0,1.0
sensor_failure,smart,0,quiet,2.0,17.0,106.11968024049952,321.51700000000005,9.617597222222223,12.399999999999995,3.666666666666667,0.0,16.066666666666663,10.0,93.0,15.0,31835.81356097403,63.392699245268915,35.37312617886003,0.0,616.0,144.68264999999997,16.574669999999998,4.572726261055617,165.83004626105557,37.19999999999993,11.0,214.0300462610555,573.6005239796287,0.0,10.0,0.0,3.0,43.0
sensor_failure,smart,0,normal,6.0,27.0,123.42757796880699,686.9359999999994,18.979818055555562,23.466666666666622,6.999999999999997,0.0,30.46666666666662,23.0,176.0,21.0,63708.78468575713,67.033653920199,30.777190669447887,0.0,825.0,309.1212,20.590110000000006,8.10346203453437,337.8147720345343,70.39999999999992,21.0,429.21477203453423,1150.2955890525518,0.0,23.0,0.0,6.0,60.0
sensor_failure,smart,0,surge,0.0,0.0,0.0,62.953,2.005536111111111,1.8666666666666665,1.0,0.0,2.8666666666666663,2.0,14.0,4.0,4503.652606151683,59.572124419995816,25.02029225639824,0.0,124.0,28.328850000000003,3.94245,0.6205708478451344,32.89187084784514,5.6000000000000005,3.0,41.49187084784514,111.19821387222498,0.0,2.0,0.0,0.0,8.0
reduced_truck_capacity,fixed,0,quiet,0.0,229.0,763.098577168982,263.2130000000001,8.717186111111108,19.733333333333302,3.0,0.8333333333333333,22.733333333333302,9.0,148.0,45.0,45830.64191986884,57.345648047883905,87.04775293422382,3.0,8.0,118.44585000000005,17.441730000000003,8.323148485590245,144.2107284855903,59.199999999999854,9.0,212.41072848559014,569.2607523413816,0.0,0.0,1.0,0.0,3.0
reduced_truck_capacity,fixed,0,normal,8.0,669.0,3045.888682999095,177.094,5.755554166666665,13.59999999999999,2.333333333333333,0.5,15.933333333333323,7.0,102.0,21.0,33512.40354700282,60.84314369463109,81.83737129915218,5.0,3.0,79.69229999999999,10.912230000000003,6.217668352320732,96.82219835232073,40.79999999999992,7.0,144.62219835232065,387.5874915842194,0.0,0.0,2.0,0.0,2.0
reduced_truck_capacity,fixed,0,surge,4.0,24.0,163.2287040679164,57.954,1.848576388888889,4.266666666666667,0.6666666666666666,0.16666666666666666,4.933333333333334,2.0,32.0,1.0,13173.45432456426,76.2352680819691,112.59362670567744,7.0,2.0,26.079300000000003,3.5635500000000007,2.079227077596247,31.72207707759625,12.800000000000006,2.0,46.52207707759626,124.67916656795798,0.0,0.0,1.0,0.0,1.0
reduced_truck_capacity,smart,0,quiet,0.0,0.0,0.0,259.704,6.806991666666666,14.53333333333332,3.0,0.5,17.53333333333332,9.0,109.0,19.0,35815.84665450017,60.84921280071387,68.02629943874676,0.0,46.0,116.86680000000003,1.6837425000000004,6.200015033308274,124.7505575333083,43.59999999999991,9.0,177.3505575333082,475.299494189266,0.0,6.0,0.0,7.0,29.0
reduced_truck_capacity,smart,0,normal,0.0,0.0,0.0,398.2799999999999,10.548676388888891,19.999999999999968,4.666666666666666,0.6666666666666666,24.666666666666636,14.0,148.0,10.0,54745.90511430293,68.50088227515377,66.84481698938086,2.0,67.0,179.22599999999997,4.5119025000000015,9.753751861727974,193.49165436172794,59.99999999999985,14.0,267.4916543617278,716.8776336894306,0.0,10.0,0.0,6.0,44.0
reduced_truck_capacity,smart,0,surge,0.0,0.0,0.0,48.57300000000001,1.2674166666666669,2.4,0.6666666666666666,0.16666666666666666,3.0666666666666664,2.0,18.0,0.0,6216.852134754038,63.95938410240782,53.135488331231095,0.0,7.0,21.85785,0.0,0.9512633598638053,22.809113359863805,7.200000000000002,2.0,32.009113359863804,85.784423804435,0.0,1.0,0.0,2.0,4.0
combined_demand_operational_stress,fixed,0,quiet,9.0,1138.0,6257.689351348946,184.791,8.169676874999999,11.066666666666666,2.333333333333333,0.6666666666666666,13.399999999999999,7.0,83.0,0.0,36818.91701159062,82.14840921818528,89.91188525418956,22.0,46.0,83.15594999999999,46.244344500000004,9.27566298454181,138.6759574845418,33.199999999999946,7.0,178.87595748454174,479.3875660585719,0.0,0.0,3.0,0.0,3.0
combined_demand_operational_stress,fixed,0,normal,58.0,3589.0,26950.293422875526,182.26299999999998,7.953886874999997,12.266666666666662,2.333333333333333,0.5,14.599999999999994,7.0,90.0,1.0,41862.39532257312,86.13661589006816,102.22807160579515,36.0,47.0,82.01835000000001,43.256989125000004,9.258283964056172,134.5336230890562,36.79999999999993,7.0,178.33362308905612,477.9341098786704,0.0,0.0,4.0,0.0,4.0
combined_demand_operational_stress,fixed,0,surge,44.0,2367.0,29749.60749186141,119.03100000000002,5.2216556249999995,5.733333333333338,1.3333333333333333,0.3333333333333333,7.066666666666671,4.0,43.0,0.0,22409.137536124217,96.50791359226622,95.76554502617188,23.0,26.0,53.56395,29.437468875000004,6.7112792066810565,89.71269808168105,17.200000000000003,4.0,110.91269808168106,297.24603085890527,1.0,0.0,2.0,0.0,2.0
combined_demand_operational_stress,smart,0,quiet,2.0,26.0,176.81052575527406,274.13700000000006,10.185718125000001,9.33333333333334,3.666666666666667,0.0,13.000000000000007,7.0,70.0,9.0,25181.247521854853,66.61705693612393,61.492667941037496,0.0,324.0,123.36165000000004,53.99126212499999,7.917360461465383,185.27027258646544,27.999999999999964,11.0,224.2702725864654,601.0443305317274,0.0,7.0,0.0,6.0,23.0
combined_demand_operational_stress,smart,0,normal,18.0,226.0,1561.8649972702678,799.2140000000003,29.95911375000002,29.4666666666666,7.666666666666663,0.16666666666666666,37.13333333333326,27.0,221.0,39.0,81312.10113051525,68.13482581742521,51.47964617316572,0.0,588.0,359.64629999999994,154.6475872500002,20.838080723259488,535.1319679732596,88.40000000000018,23.0,646.5319679732598,1732.7056741683364,0.0,26.0,0.0,21.0,42.0
combined_demand_operational_stress,smart,0,surge,40.0,597.0,8738.453746758147,393.78699999999986,14.362830000000006,17.73333333333331,4.333333333333333,0.5,22.06666666666664,13.0,133.0,11.0,54999.65188207907,76.57985502934982,72.32038380286532,0.0,218.0,177.20415000000006,68.39613225,13.345770388158602,258.9460526381587,53.199999999999875,13.0,325.14605263815855,871.391421070265,0.0,10.0,0.0,12.0,16.0
