fill_pct,weight_kg,confidence_flag,growth_6h_pct,growth_24h_pct,hour_sin,hour_cos,dow_sin,dow_cos,households,commercial_units,commercial_share,timestamp_index,bin_index,target_growth_horizon_pct,naive_growth_horizon_pct
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,20.0,38.56667103594154,0.0
0.19452398122218262,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,1.0,0.0625,0.0,21.0,42.72971867030223,0.0
1.5488118173274668,7.661930728183535,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,1.0,0.0625,0.0,22.0,42.52822278038943,0.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,23.0,39.71630208906165,0.0
1.9889460462439366,8.376854203149705,1.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0,1.0,0.058823529411764705,0.0,24.0,45.624471811631096,0.0
20.65868965912594,111.55692415928007,0.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,25.0,41.87082901549336,0.0
1.4329948826331818,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,26.0,46.14153165769734,0.0
1.2811750815418401,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0,1.0,0.058823529411764705,0.0,27.0,44.78063748487078,0.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,28.0,42.36284922967247,0.0
3.2965520443173064,11.243412345591672,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,29.0,42.19091543423354,0.0
1.2076686739990472,4.610918629203577,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,2.0,0.11764705882352941,0.0,30.0,46.16414135375496,0.0
2.034755066079344,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,1.0,0.06666666666666667,0.0,31.0,41.116772478152534,0.0
1.9953849397039949,10.775078674401573,1.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,1.0,0.06666666666666667,0.0,32.0,36.698566625787784,0.0
4.438004673903101,17.433328658323436,1.0,2.818431789387531,2.818431789387531,1.0,6.123233995736766e-17,0.0,1.0,16.0,1.0,0.058823529411764705,6.0,0.0,49.786831914315236,5.636863578775061
3.8458831636556217,16.213035005088617,1.0,3.456368722350294,3.456368722350294,1.0,6.123233995736766e-17,0.0,1.0,15.0,0.0,0.0,6.0,1.0,36.816760374108746,6.912737444700588
5.425792789036852,11.404669999931329,1.0,5.425792789036852,5.425792789036852,1.0,6.123233995736766e-17,0.0,1.0,15.0,0.0,0.0,6.0,2.0,43.052823354162356,10.851585578073704
5.376715868943448,13.945286193140479,1.0,4.6100895794931045,4.6100895794931045,1.0,6.123233995736766e-17,0.0,1.0,16.0,1.0,0.058823529411764705,6.0,3.0,43.91749079574135,9.220179158986209
3.1782840436094353,17.16273383549095,1.0,0.0,0.0,1.0,6.123233995736766e-17,0.0,1.0,15.0,0.0,0.0,6.0,4.0,41.757168081805986,0.0
0.5193631750903804,0.8469601901949764,1.0,0.5193631750903804,0.5193631750903804,1.0,6.123233995736766e-17,0.0,1.0,15.0,0.0,0.0,6.0,5.0,44.490629558020125,1.0387263501807609
4.593786157341887,24.80644524964619,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.0,1.0,16.0,1.0,0.058823529411764705,6.0,6.0,46.66755435629999,0.0
2.033358411552568,10.980135422383867,1.0,0.0,0.0,1.0,6.123233995736766e-17,0.0,1.0,15.0,0.0,0.0,6.0,7.0,41.02799555728819,0.0
2.1083693895346616,11.385194703487173,1.0,2.1083693895346616,2.1083693895346616,1.0,6.123233995736766e-17,0.0,1.0,15.0,0.0,0.0,6.0,8.0,44.62075175784354,4.216738779069323
2.3456622562436658,12.666576183715794,1.0,2.3456622562436658,2.3456622562436658,1.0,6.123233995736766e-17,0.0,1.0,15.0,2.0,0.11764705882352941,6.0,9.0,44.92854552498456,4.6913245124873315
5.133426022915011,7.299039522117403,1.0,5.133426022915011,5.133426022915011,1.0,6.123233995736766e-17,0.0,1.0,15.0,2.0,0.11764705882352941,6.0,10.0,42.84688436051404,10.266852045830023
0.5387174276426971,2.9090741092705645,1.0,0.36777725340544465,0.36777725340544465,1.0,6.123233995736766e-17,0.0,1.0,14.0,2.0,0.125,6.0,11.0,43.55267716971726,0.7355545068108893
3.9740137072738664,21.45967401927888,1.0,1.6038278213289825,1.6038278213289825,1.0,6.123233995736766e-17,0.0,1.0,16.0,1.0,0.058823529411764705,6.0,12.0,40.90091185871462,3.207655642657965
5.0753777442567705,27.40703981898656,1.0,1.9698781235662386,1.9698781235662386,1.0,6.123233995736766e-17,0.0,1.0,15.0,0.0,0.0,6.0,13.0,40.122163437038026,3.939756247132477
0.9644659078458435,0.0,1.0,0.9644659078458435,0.9644659078458435,1.0,6.123233995736766e-17,0.0,1.0,15.0,0.0,0.0,6.0,14.0,40.641023150856945,1.928931815691687
3.860060900649551,20.844328863507574,1.0,3.860060900649551,3.860060900649551,1.0,6.123233995736766e-17,0.0,1.0,16.0,1.0,0.058823529411764705,6.0,15.0,45.26937603979423,7.720121801299103
1.1945887827318873,6.450779426752191,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.0,1.0,15.0,0.0,0.0,6.0,16.0,36.697959728232924,0.0
2.3668235030333613,12.78084691638015,1.0,2.3668235030333613,2.3668235030333613,1.0,6.123233995736766e-17,0.0,1.0,15.0,0.0,0.0,6.0,17.0,38.46150891588182,4.733647006066723
2.0081954583995225,10.844255475357421,1.0,1.4310806755965995,1.4310806755965995,1.0,6.123233995736766e-17,0.0,1.0,16.0,1.0,0.058823529411764705,6.0,18.0,44.95849527329248,2.862161351193199
2.616381340834989,9.133497107296336,1.0,1.6285790281859371,1.6285790281859371,1.0,6.123233995736766e-17,0.0,1.0,15.0,0.0,0.0,6.0,19.0,46.12790892067235,3.2571580563718743
1.6219294283936523,0.0,1.0,1.6219294283936523,1.6219294283936523,1.0,6.123233995736766e-17,0.0,1.0,15.0,0.0,0.0,6.0,20.0,38.54761051296067,3.243858856787304
2.7312058969113977,14.748511843321548,1.0,2.536681915689215,2.536681915689215,1.0,6.123233995736766e-17,0.0,1.0,15.0,1.0,0.0625,6.0,21.0,42.736844156600604,5.07336383137843
5.593200600554388,19.768713476766678,1.0,4.044388783226921,4.044388783226921,1.0,6.123233995736766e-17,0.0,1.0,15.0,1.0,0.0625,6.0,22.0,43.00974409149741,8.088777566453842
0.6156781943620698,3.324662249555177,1.0,0.6156781943620698,0.6156781943620698,1.0,6.123233995736766e-17,0.0,1.0,15.0,0.0,0.0,6.0,23.0,41.42062201431148,1.2313563887241397
2.576379358016899,13.912448533291254,1.0,0.5874333117729624,0.5874333117729624,1.0,6.123233995736766e-17,0.0,1.0,16.0,1.0,0.058823529411764705,6.0,24.0,45.22970617341951,1.1748666235459249
3.100033517547621,16.740180994757154,1.0,0.0,0.0,1.0,6.123233995736766e-17,0.0,1.0,15.0,0.0,0.0,6.0,25.0,42.64067281606718,0.0
0.2308650703919818,1.2466713801167018,1.0,0.0,0.0,1.0,6.123233995736766e-17,0.0,1.0,15.0,0.0,0.0,6.0,26.0,46.464944573321354,0.0
4.45391957141045,24.05116568561643,1.0,3.1727444898686095,3.1727444898686095,1.0,6.123233995736766e-17,0.0,1.0,16.0,1.0,0.058823529411764705,6.0,27.0,45.06565397501064,6.345488979737219
6.4042286814511105,4.181349453809316,1.0,6.4042286814511105,6.4042286814511105,1.0,6.123233995736766e-17,0.0,1.0,15.0,0.0,0.0,6.0,28.0,43.54755547570614,12.808457362902223
2.809137989459092,15.169345143079097,1.0,0.0,0.0,1.0,6.123233995736766e-17,0.0,1.0,15.0,0.0,0.0,6.0,29.0,42.628527120123074,0.0
2.236605745551253,11.85783971820637,1.0,1.028937071552206,1.028937071552206,1.0,6.123233995736766e-17,0.0,1.0,15.0,2.0,0.11764705882352941,6.0,30.0,46.45729984567708,2.057874143104412
2.169289497072015,3.099743857647149,1.0,0.13453443099267126,0.13453443099267126,1.0,6.123233995736766e-17,0.0,1.0,14.0,1.0,0.06666666666666667,6.0,31.0,41.946169681413565,0.2690688619853425
4.3293116073564075,0.0,1.0,2.3339266676524124,2.3339266676524124,1.0,6.123233995736766e-17,0.0,1.0,14.0,1.0,0.06666666666666667,6.0,32.0,36.558081555440886,4.667853335304825
12.371181538809967,66.80438030957383,1.0,7.933176864906867,10.751608654294397,1.2246467991473532e-16,-1.0,0.0,1.0,16.0,1.0,0.058823529411764705,12.0,0.0,50.590386086363004,21.50321730858879
13.307261440533692,57.25237166088763,1.0,9.46137827687807,12.917746999228365,1.2246467991473532e-16,-1.0,0.0,1.0,15.0,0.0,0.0,12.0,1.0,34.272679825983104,25.83549399845673
10.123044520466994,37.27496901440683,1.0,4.697251731430142,10.123044520466994,1.2246467991473532e-16,-1.0,0.0,1.0,15.0,0.0,0.0,12.0,2.0,43.45452873705046,20.246089040933988
11.363131260401108,57.185835157022204,1.0,5.98641539145766,10.596504970950765,1.2246467991473532e-16,-1.0,0.0,1.0,16.0,1.0,0.058823529411764705,12.0,3.0,44.912708221820736,21.19300994190153
8.300223788371731,21.895531114256293,1.0,5.121939744762296,5.121939744762296,1.2246467991473532e-16,-1.0,0.0,1.0,15.0,0.0,0.0,12.0,4.0,42.63065140787412,10.243879489524591
9.425724716686446,33.78384072291848,1.0,8.906361541596066,9.425724716686446,1.2246467991473532e-16,-1.0,0.0,1.0,15.0,0.0,0.0,12.0,5.0,42.53710178273723,18.851449433372892
6.203141656476072,33.49696494497079,1.0,1.6093554991341854,1.6093554991341854,1.2246467991473532e-16,-1.0,0.0,1.0,16.0,1.0,0.058823529411764705,12.0,6.0,48.36100558210481,3.218710998268371
9.43061999959031,38.47909142842011,1.0,7.3972615880377415,7.3972615880377415,1.2246467991473532e-16,-1.0,0.0,1.0,15.0,0.0,0.0,12.0,7.0,41.74516291275597,14.794523176075481
7.177255296076892,38.757178598815216,1.0,5.06888590654223,7.177255296076892,1.2246467991473532e-16,-1.0,0.0,1.0,15.0,0.0,0.0,12.0,8.0,44.20112756319725,14.354510592153781
11.426242215190362,60.04112152542676,1.0,9.080579958946696,11.426242215190362,1.2246467991473532e-16,-1.0,0.0,1.0,15.0,2.0,0.11764705882352941,12.0,9.0,44.222564698190595,22.852484430380724
9.944571385869017,41.34095037794424,1.0,4.811145362954005,9.944571385869017,1.2246467991473532e-16,-1.0,0.0,1.0,15.0,2.0,0.11764705882352941,12.0,10.0,43.304874479213176,19.889142771738033
7.973087794217205,21.842386219923924,1.0,7.434370366574508,7.802147619979952,1.2246467991473532e-16,-1.0,0.0,1.0,14.0,2.0,0.125,12.0,11.0,43.36803951062912,15.604295239959905
10.214930105983283,55.160622572309734,1.0,6.240916398709417,7.844744220038399,1.2246467991473532e-16,-1.0,0.0,1.0,16.0,1.0,0.058823529411764705,12.0,12.0,42.82209044783492,15.689488440076799
8.514685150110145,45.97929981059479,1.0,3.4393074058533744,5.409185529419613,1.2246467991473532e-16,-1.0,0.0,1.0,15.0,0.0,0.0,12.0,13.0,42.64308599260594,10.818371058839226
7.8709917692250535,42.50335555381529,1.0,6.90652586137921,7.8709917692250535,1.2246467991473532e-16,-1.0,0.0,1.0,15.0,0.0,0.0,12.0,14.0,41.91120316459681,15.741983538450107
10.7984045605479,58.31138462695866,1.0,6.938343659898348,10.7984045605479,1.2246467991473532e-16,-1.0,0.0,1.0,16.0,1.0,0.058823529411764705,12.0,15.0,43.70115348016059,21.5968091210958
6.564902247211335,35.45047213494121,1.0,5.370313464479448,5.370313464479448,1.2246467991473532e-16,-1.0,0.0,1.0,15.0,0.0,0.0,12.0,16.0,40.23328710172069,10.740626928958896
9.454974219236012,37.6183116995083,1.0,7.088150716202652,9.454974219236012,1.2246467991473532e-16,-1.0,0.0,1.0,15.0,0.0,0.0,12.0,17.0,39.623909717834515,18.909948438472025
5.987106669598118,30.062118950557075,1.0,3.9789112111985956,5.409991886795195,1.2246467991473532e-16,-1.0,0.0,1.0,16.0,1.0,0.058823529411764705,12.0,18.0,46.62547604303069,10.819983773590389
9.41042561057371,33.204553137546824,1.0,6.7940442697387216,8.422623297924659,1.2246467991473532e-16,-1.0,0.0,1.0,15.0,0.0,0.0,12.0,19.0,48.06881475432152,16.845246595849318
7.916300019649423,37.21106960850845,1.0,6.29437059125577,7.916300019649423,1.2246467991473532e-16,-1.0,0.0,1.0,15.0,0.0,0.0,12.0,20.0,38.95312263977638,15.832600039298846
11.132028939882696,60.11295627536656,1.0,8.400823042971298,10.937504958660513,1.2246467991473532e-16,-1.0,0.0,1.0,15.0,1.0,0.0625,12.0,21.0,40.26152938701766,21.875009917321027
11.739157582155855,63.391450943641615,1.0,6.145956981601467,10.190345764828388,1.2246467991473532e-16,-1.0,0.0,1.0,15.0,1.0,0.0625,12.0,22.0,44.00614842807953,20.380691529656776
10.208625720328035,55.12657888977139,1.0,9.592947525965965,10.208625720328035,1.2246467991473532e-16,-1.0,0.0,1.0,15.0,0.0,0.0,12.0,23.0,39.47109689160964,20.41725144065607
7.712570544679341,35.10008927010827,1.0,5.136191186662442,5.723624498435404,1.2246467991473532e-16,-1.0,0.0,1.0,16.0,1.0,0.058823529411764705,12.0,24.0,46.58203449951843,11.447248996870806
8.716655525954973,47.069939840156856,1.0,5.616622008407353,5.616622008407353,1.2246467991473532e-16,-1.0,0.0,1.0,15.0,0.0,0.0,12.0,25.0,41.38811449364996,11.233244016814703
8.996268190882294,48.579848230764384,1.0,8.765403120490312,8.765403120490312,1.2246467991473532e-16,-1.0,0.0,1.0,15.0,0.0,0.0,12.0,26.0,46.13285865106438,17.530806240980624
7.108905611994346,38.24697118581774,1.0,2.6549860405838963,5.827730530452506,1.2246467991473532e-16,-1.0,0.0,1.0,16.0,1.0,0.058823529411764705,12.0,27.0,46.25832335854303,11.655461060905012
11.397692714840906,42.57545467556156,1.0,4.993464033389795,11.397692714840906,1.2246467991473532e-16,-1.0,0.0,1.0,15.0,0.0,0.0,12.0,28.0,41.41224747166973,22.79538542968181
10.753183962153367,58.06719339562818,1.0,7.9440459726942745,7.9440459726942745,1.2246467991473532e-16,-1.0,0.0,1.0,15.0,0.0,0.0,12.0,29.0,42.0970486515442,15.888091945388547
8.172731727976698,25.866252993326,1.0,5.936125982425445,6.965063053977651,1.2246467991473532e-16,-1.0,0.0,1.0,15.0,2.0,0.11764705882352941,12.0,30.0,49.380528344660206,13.930126107955301
10.982789948998873,34.19254898084845,1.0,8.813500451926858,8.94803488291953,1.2246467991473532e-16,-1.0,0.0,1.0,14.0,1.0,0.06666666666666667,12.0,31.0,41.49981787744894,17.89606976583906
8.683883866961624,44.78228162051138,1.0,4.3545722596052165,6.688498927257629,1.2246467991473532e-16,-1.0,0.0,1.0,14.0,1.0,0.06666666666666667,12.0,32.0,36.060162323779814,13.376997854515258
20.80287187145936,112.33550810588054,1.0,8.431690332649392,19.18329898694379,-1.0,-1.8369701987210297e-16,0.0,1.0,16.0,1.0,0.058823529411764705,18.0,0.0,51.61139406188254,38.36659797388758
15.888370072155611,69.3157653144631,1.0,2.5811086316219196,15.498855630850285,-1.0,-1.8369701987210297e-16,0.0,1.0,15.0,0.0,0.0,18.0,1.0,33.919034895706226,30.99771126170057
16.624066256611773,72.95595302058274,1.0,6.501021736144779,16.624066256611773,-1.0,-1.8369701987210297e-16,0.0,1.0,15.0,0.0,0.0,18.0,2.0,42.66422347589732,33.248132513223545
18.9594283954556,102.38091333546025,1.0,7.596297135054492,18.192802106005256,-1.0,-1.8369701987210297e-16,0.0,1.0,16.0,1.0,0.058823529411764705,18.0,3.0,42.37723978514459,36.38560421201051
15.931884755870371,79.57423320214218,1.0,7.6316609674986395,12.753600712260935,-1.0,-1.8369701987210297e-16,0.0,1.0,15.0,0.0,0.0,18.0,4.0,38.22185115465011,25.50720142452187
17.262750138106206,73.30407171142404,1.0,7.83702542141976,17.262750138106206,-1.0,-1.8369701987210297e-16,0.0,1.0,15.0,0.0,0.0,18.0,5.0,45.065569830947865,34.52550027621241
17.315589230815466,84.98074394302526,1.0,11.112447574339393,12.721803073473579,-1.0,-1.8369701987210297e-16,0.0,1.0,16.0,1.0,0.058823529411764705,18.0,6.0,46.51244563644178,25.443606146947157
15.83246938364043,60.98797163460214,1.0,6.40184938405012,13.799110972087862,-1.0,-1.8369701987210297e-16,0.0,1.0,15.0,0.0,0.0,18.0,7.0,39.802862546150905,27.598221944175723
18.104029184761576,97.76175759771252,0.0,10.926773888684684,18.104029184761576,-1.0,-1.8369701987210297e-16,0.0,1.0,15.0,0.0,0.0,18.0,8.0,43.82588623642953,36.20805836952315
16.62778994638708,89.79006571049024,1.0,5.201547731196717,16.62778994638708,-1.0,-1.8369701987210297e-16,0.0,1.0,15.0,2.0,0.11764705882352941,18.0,9.0,41.75620438887117,33.25557989277416
14.991028738498528,70.06890002370726,1.0,5.046457352629512,14.991028738498528,-1.0,-1.8369701987210297e-16,0.0,1.0,15.0,2.0,0.11764705882352941,18.0,10.0,44.80032214392365,29.982057476997056
15.496370182477794,83.68039898538008,0.0,7.523282388260588,15.325430008240541,-1.0,-1.8369701987210297e-16,0.0,1.0,14.0,2.0,0.125,18.0,11.0,42.84265999089321,30.65086001648108
14.72000614696012,79.48803319358466,1.0,4.505076040976837,12.349820261015235,-1.0,-1.8369701987210297e-16,0.0,1.0,16.0,1.0,0.058823529411764705,18.0,12.0,42.38972886411159,24.699640522030467
11.975411339956304,64.66722123576405,1.0,3.4607261898461594,8.869911719265772,-1.0,-1.8369701987210297e-16,0.0,1.0,15.0,0.0,0.0,18.0,13.0,44.4374880604997,17.739823438531545
12.139067672757559,65.55096543289082,0.0,4.268075903532505,12.139067672757559,-1.0,-1.8369701987210297e-16,0.0,1.0,15.0,0.0,0.0,18.0,14.0,41.60950136241,24.278135345515114
19.694420750232474,106.34987205125537,1.0,8.896016189684575,19.694420750232474,-1.0,-1.8369701987210297e-16,0.0,1.0,16.0,1.0,0.058823529411764705,18.0,15.0,44.178390195118126,39.38884150046495
14.080872412570614,65.23080243175308,1.0,7.5159701653592785,12.886283629838726,-1.0,-1.8369701987210297e-16,0.0,1.0,15.0,0.0,0.0,18.0,16.0,42.15812895243958,25.772567259677448
10.69308549019834,53.17487445429983,1.0,1.238111270962328,10.69308549019834,-1.0,-1.8369701987210297e-16,0.0,1.0,15.0,0.0,0.0,18.0,17.0,38.802591087730946,21.38617098039668
18.564023478710045,81.42829476409513,1.0,12.576916809111927,17.986908695907122,-1.0,-1.8369701987210297e-16,0.0,1.0,16.0,1.0,0.058823529411764705,18.0,18.0,47.47134786309339,35.973817391814244
11.931826149689785,61.14327529368239,1.0,2.5214005391160743,10.944023837040733,-1.0,-1.8369701987210297e-16,0.0,1.0,15.0,0.0,0.0,18.0,19.0,46.27630377483428,21.888047674081466
13.524622489661418,73.03296144417166,1.0,5.608322470011995,13.524622489661418,-1.0,-1.8369701987210297e-16,0.0,1.0,15.0,0.0,0.0,18.0,20.0,38.297828336023166,27.049244979322836
15.378309743781315,70.8327167922153,1.0,4.246280803898619,15.183785762559133,-1.0,-1.8369701987210297e-16,0.0,1.0,15.0,1.0,0.0625,18.0,21.0,38.27458309935728,30.367571525118265
13.81055094266504,74.57697509039122,1.0,2.0713933605091857,12.261739125337574,-1.0,-1.8369701987210297e-16,0.0,1.0,15.0,1.0,0.0625,18.0,22.0,46.55075123713861,24.52347825067515
14.675971496747811,66.04233897479065,1.0,4.467345776419776,14.675971496747811,-1.0,-1.8369701987210297e-16,0.0,1.0,15.0,0.0,0.0,18.0,23.0,41.0364849950339,29.351942993495623
18.865826116553112,71.24535263500267,1.0,11.153255571873771,16.876880070309177,-1.0,-1.8369701987210297e-16,0.0,1.0,16.0,1.0,0.058823529411764705,18.0,24.0,45.78146881659957,33.753760140618354
18.00135015289904,91.2072977750107,1.0,9.284694626944066,14.901316635351419,-1.0,-1.8369701987210297e-16,0.0,1.0,15.0,0.0,0.0,18.0,25.0,43.28059930097885,29.802633270702838
12.781028215587932,69.01755236417483,1.0,3.7847600247056388,12.55016314519595,-1.0,-1.8369701987210297e-16,0.0,1.0,15.0,0.0,0.0,18.0,26.0,46.5819256113155,25.1003262903919
14.249977571046468,76.94987888365092,1.0,7.141071959052122,12.968802489504629,-1.0,-1.8369701987210297e-16,0.0,1.0,16.0,1.0,0.058823529411764705,18.0,27.0,46.71675855415125,25.93760497900926
14.779758468817008,79.81069573161184,1.0,3.382065753976102,14.779758468817008,-1.0,-1.8369701987210297e-16,0.0,1.0,15.0,0.0,0.0,18.0,28.0,41.142375985873194,29.559516937634015
15.250831336145975,82.35448921518825,1.0,4.497647373992608,12.441693346686883,-1.0,-1.8369701987210297e-16,0.0,1.0,15.0,0.0,0.0,18.0,29.0,43.18113509142969,24.883386693373765
16.985842978590128,81.4962316238823,1.0,8.81311125061343,15.77817430459108,-1.0,-1.8369701987210297e-16,0.0,1.0,15.0,2.0,0.11764705882352941,18.0,30.0,50.65634407795627,31.556348609182162
16.937417736401457,85.53278277130569,1.0,5.954627787402584,14.902662670322114,-1.0,-1.8369701987210297e-16,0.0,1.0,14.0,1.0,0.06666666666666667,18.0,31.0,40.125668222474424,29.805325340644227
15.970062719928501,86.2383386876139,1.0,7.286178852966877,13.974677780224507,-1.0,-1.8369701987210297e-16,0.0,1.0,14.0,1.0,0.06666666666666667,18.0,32.0,36.26267924391232,27.94935556044901
28.758951927363064,155.29834040776055,1.0,7.956080055903705,27.139379042847494,0.0,1.0,0.7818314824680298,0.6234898018587336,16.0,1.0,0.058823529411764705,24.0,0.0,51.631725471640785,54.27875808569499
19.650455336965965,106.11245881961622,1.0,3.762085264810354,19.26094089566064,0.0,1.0,0.7818314824680298,0.6234898018587336,15.0,0.0,0.0,24.0,1.0,32.301682958146976,38.52188179132128
25.568764357542072,106.46407556905105,1.0,8.9446981009303,25.568764357542072,0.0,1.0,0.7818314824680298,0.6234898018587336,15.0,0.0,0.0,24.0,2.0,45.13902357897579,51.13752871508414
20.695142832594293,109.89035757979528,1.0,1.735714437138693,19.92851654314395,0.0,1.0,0.7818314824680298,0.6234898018587336,16.0,1.0,0.058823529411764705,24.0,3.0,44.371631988566264,39.8570330862879
19.4018559921112,104.77002235740048,1.0,3.4699712362408306,16.223571948501764,0.0,1.0,0.7818314824680298,0.6234898018587336,15.0,0.0,0.0,24.0,4.0,39.7040978069471,32.44714389700353
24.28484109341712,110.23186198099344,1.0,7.022090955310915,24.28484109341712,0.0,1.0,0.7818314824680298,0.6234898018587336,15.0,0.0,0.0,24.0,5.0,47.768655576635666,48.569682186834235
22.82496301699331,116.81927784271736,1.0,5.509373786177843,18.23117685965142,0.0,1.0,0.7818314824680298,0.6234898018587336,16.0,1.0,0.058823529411764705,24.0,6.0,48.396587822953315,36.46235371930284
21.42177420929852,102.5011705650644,1.0,5.58930482565809,19.38841579774595,0.0,1.0,0.7818314824680298,0.6234898018587336,15.0,0.0,0.0,24.0,7.0,40.4696044287344,38.7768315954919
23.60899093741203,127.48855106202497,1.0,5.5049617526504555,23.60899093741203,0.0,1.0,0.7818314824680298,0.6234898018587336,15.0,0.0,0.0,24.0,8.0,42.49426616618191,47.21798187482406
23.5307466404113,118.42103314464934,1.0,6.902956694024223,23.5307466404113,0.0,1.0,0.7818314824680298,0.6234898018587336,15.0,2.0,0.11764705882352941,24.0,9.0,43.66407388052532,47.061493280822596
16.9259710564561,86.4254782563229,1.0,1.9349423179575709,16.9259710564561,0.0,1.0,0.7818314824680298,0.6234898018587336,15.0,2.0,0.11764705882352941,24.0,10.0,48.17963356288186,33.8519421129122
23.061738464330464,124.5333877073845,1.0,7.56536828185267,22.890798290093212,0.0,1.0,0.7818314824680298,0.6234898018587336,14.0,2.0,0.125,24.0,11.0,42.606379301555556,45.781596580186424
21.366417902078425,115.37865667122348,1.0,6.646411755118304,18.99623201613354,0.0,1.0,0.7818314824680298,0.6234898018587336,16.0,1.0,0.058823529411764705,24.0,12.0,43.89467153741001,37.99246403226708
21.018382333380583,113.49926460025515,1.0,9.042970993424278,17.91288271269005,0.0,1.0,0.7818314824680298,0.6234898018587336,15.0,0.0,0.0,24.0,13.0,45.923281437243375,35.8257654253801
22.596694432603247,122.02214993605755,1.0,10.457626759845688,22.596694432603247,0.0,1.0,0.7818314824680298,0.6234898018587336,15.0,0.0,0.0,24.0,14.0,39.9417034300893,45.193388865206494
